Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-15,-2.17781,53.6531,,1.53,2018-12-14,49,49,49,"2012/0588 outline approved; 2018/0498 full planning application pending consideration. Erection of 31 no. dwellings and 48 self contained apartments, with associated works",Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQHI00DT00L,pending decision,"ALBERT MILL, WHITWORTH",ROSBS001,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.30596,53.6712,,0.22,2018-12-14,10,10,10,2015/0238. Demolition of the existing Public House and redevelopment of the adjacent car park. Construction of 10 no. family homes.,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2015-10-16,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NPSKPBNDM1900,permissioned,"HORSE AND JOCKEY HOTEL, 85 MARKET STREET, EDENFIELD",ROSBS003,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.19613,53.7044,,0.42,2018-12-14,13,13,13,"2008/0244 - approved Reserved Matters for 2 blocks of apartments (50 units) expired. New outline planning application submitted for 28 dwellings. Outline Application (including access, appearance, layout and scale): Residential development of 28 terraced properties",Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PD1WOGNDINT00,pending decision,"REED STREET, BACUP",ROSBS007,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.23197,53.6923,,0.15,2018-12-14,9,9,9,2015/0030 - outline approval has expired. Demolition of existing workshop/garage and construction of 9 dwellings with access from Four Lane Ends Road,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NIUF3UND02K00,not permissioned,"HARE AND HOUNDS GARAGE, STACKSTEADS",ROSBS009,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.19943,53.7031,,0.05,2018-12-14,4,4,4,Under construction. Conversion of former Conservative Club to 4 no. flats,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2015-06-24,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NL0FGYNDLPC00,permissioned,BACUP CONSERVATIVE CLUB,ROSBS010,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.22431,53.6914,,0.04,2018-12-14,7,7,7,Planning permission 2015/0261 has expired 12 November 2018. Conversion of public house and two retail units to 7 Apartments,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NQGNCUNDM2Y00,not permissioned,"FMR COMMERCIAL HOTEL, STACKSTEADS",ROSBS011,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.32463,53.7062,,0.06,2018-12-14,6,6,6,2016/0001. Conversion of first floor into 6 no. residential flats.,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2016-03-24,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O0H4WBND02K00,permissioned,"14 DEARDENGATE, HASLINGDEN",ROSBS012,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.28612,53.7399,,0.44,2018-12-14,10,10,10,Extant planning permission. Erection of 10 houses,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2013-03-11,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXANDJV936,permissioned,LOVECLOUGH WORKING MENS CLUB,ROSBS013,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.236242,53.690626,,0.84,2018-12-14,22,22,22,Identified as a potential allocation but no planning history.. Draft Local Plan Publication version proposes to allocate for 22 dwellings,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,,not permissioned,"SHADLOCK SKIP, STACKSTEADS",ROSBS017,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.19935,53.7036,,0.2,2018-12-14,22,22,22,Reserved Matters Application for Landscaping pursuant to Planning Approval 2017/0100 (erection of 22 no. bedroom care home),Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2018-04-23,reserved matters approval,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQHH00DT026,permissioned,FMR BACUP HEALTH CENTRE,ROSBS018,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.32278,53.7024,,0.13,2018-12-14,8,8,8,"2017/0221 - Section 73 application to vary conditions 4 (construction method statement) and 5 (off-site highway works) pursuant to Planning Approval 2016/0320. Demolition of existing police station and erection of 8 No. dwellings, and construction of access, car parking, landscaping and associated works.",Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2016-10-03,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQFS00DT02X,permissioned,FMR HASLINGDEN POLICE STATION,ROSBS019,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.18283,53.6919,,0.07,2018-12-14,4,4,4,2006/393 (Reserved Matters) ; 2006/0189. Houses still awaiting completion.. Erection of 4 dwellings,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2006-11-30,reserved matters approval,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZWVNDJV796,permissioned,"LAND OFF LEES ST, BRITANNIA",ROSBS020,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.3284,53.7062,,0.04,2018-12-14,8,8,8,Outline permission (2012/0096) expired.. Conversion from retail shop and warehouse to 8 no. dwellings,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXANDJV096,not permissioned,"1 LABURNUM STREET, HASLINGDEN",ROSBS022,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.250402,53.690263,,0.22,2018-12-14,11,11,11,Identified as a potential allocation but no planning history.. Draft Local Plan Publication version proposes to allocate for housing,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,,not permissioned,"BOLTON AND CARR MILLS, COWPE",ROSBS024,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.2407,53.6909,,0.18,2018-12-14,9,9,9,"2017/0130. Outline (all matters for approval except landscaping): Demolition of Existing Mill and Erection of 9 No. Residential Units, ( 3 bed dwellings), Associated Parking and Alterations to the Existing Access.",Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2018-03-01,outline planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMX8STNDGNP00,permissioned,"GLEN MILL, STACKSTEADS",ROSBS028,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.27883,53.6997,,1.24,2018-12-14,29,29,64,Identified as a potential allocation but no planning history.. Draft Local Plan Publication version proposes to allocate for 64 dwellings,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZWWNDJV227,not permissioned,"GREENBRIDGE MILL, RAWTENSTALL",ROSBS029,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.25074,53.6928,,0.06,2018-12-14,5,5,5,Identified as a potential allocation but no planning history.. Draft Local Plan Publication version proposes to allocate for 5 dwellings,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,,not permissioned,"KNOTT MILL WORKS, MILLAR BARN LANE, WATERFOOT",ROSBS030,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.25017,53.7031,,0.07,2018-12-14,6,6,6,2016/0440. Erection of 6 no. attached bungalows,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2016-11-15,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODK4P8NDFZ100,permissioned,"LAND AT ASHWORTH ROAD, PIERCY (Former Gordon Works)",ROSBS031,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.23073,53.6884,,1.23,2018-12-14,31,31,31,2011/0548 - Permission expired.. Change of use of former scrap yard to campsite for static and touring caravans with an area for tents including the provision of a welfare block and the use of the on site house for use as a warden house,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXBNDJV233,not permissioned,"LAND AT BLACKWOOD ROAD, STACKSTEADS",ROSBS032,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.29152,53.7003,,0.03,2018-12-14,11,11,11,"Under construction. 11 apartments, including rooflights",Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2014-10-16,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N5XRCBNDKLH00,permissioned,"MAGISTRATES COURT, RAWTENSTALL",ROSBS034,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.20192,53.7021,,0.16,2018-12-14,16,16,16,"2010/0101, 2009/0562. Draft Local Plan Publication version proposes to allocate for 16 dwellings",Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXCNDJV042,not permissioned,"OLD MARKET HALL, BACUP",ROSBS035,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.2899,53.7176,,3.24,2018-12-14,97,97,97,"2016/0267 - Outline approved. Application for reserved matters approval (appearance, landscaping, layout and scale) for the erection of 97 dwellings and associated infrastructure (pursuant to outline approval 2016/0267).",Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQT100DT035,pending decision,REEDSHOLME WORKS,ROSBS037,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.20301,53.7056,,0.17,2018-12-14,5,5,5,2000/299 - Conversion of mill to 16 no self contained flats. Draft Local Plan Publication version proposes to allocate the site for mixed-use including 39 dwellings,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZX0NDJV060,not permissioned,"WATERSIDE MILL, BACUP",ROSBS038,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
