Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2016-06-20,1.294884,51.132883,,0.74,2016-06-20,24,24,24,,Dover District Council,http://opendatacommunities.org/id/district-council/dover,not owned by a public authority,2013-10-04,full planning permission,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_221339,permissioned,"Coombe Valley Road, Dover, Former Barwick Site",BR61-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR61-16.pdf,,,
yes,,2016-06-20,1.347032,51.276269,,12.2,2016-06-20,303,303,303,,Dover District Council,http://opendatacommunities.org/id/district-council/dover,not owned by a public authority,2003-07-10,full planning permission,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_148512,permissioned,"Land north of River Stour & including part of Sandwich Industrial Estate, Land north of River Stour and including part of Sandwich Industrial Estate",BR68-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR68-16.pdf,,,
yes,,2016-06-20,1.293275,51.113292,,0.15,2016-06-20,18,18,18,,Dover District Council,http://opendatacommunities.org/id/district-council/dover,not owned by a public authority,2007-06-21,,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_205044,permissioned,"Old Folkestone Road, Aycliffe, Site of King Lear PH, Aycliffe",BR71-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR71-16.pdf,,,
yes,,2016-06-20,1.34516,51.287413,,72.3,2016-06-20,500,500,500,,Dover District Council,http://opendatacommunities.org/id/district-council/dover,not owned by a public authority,2015-09-02,outline planning permission,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_223268,permissioned,"Discovery Park, Ramsgate Road, Sandwich, Discovery Park",BR87-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR87-16.pdf,,,
yes,,2016-06-20,1.277028,51.282659,,0.16,2016-06-20,5,5,5,,Dover District Council,http://opendatacommunities.org/id/district-council/dover,owned by a public authority,,,,Not Permissioned,"Former council yard, Molland Lea, Ash, Former council yard, Molland Lea",BR89-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR89-16.pdf,,,
yes,,2016-06-20,1.307303,51.13201,,0.69,2016-06-20,65,65,65,,Dover District Council,http://opendatacommunities.org/id/district-council/dover,not owned by a public authority,2016-10-07,outline planning permission,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_229059,permissioned,"The Old Sorting Office, Charlton Green, Dover, CT16 1AP, Charlton Green Sorting Office",BR129-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR129-16.pdf,,,
yes,,2016-06-20,1.311557,51.123533,,0.4,2016-06-20,15,15,15,,Dover District Council,http://opendatacommunities.org/id/district-council/dover,owned by a public authority,,,,Not Permissioned,"Albany Place Car Park, Dover, Albany Place Car Park",BR130-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR130-16.pdf,,,
yes,,2016-06-20,1.282334,51.1315,,6.78,2016-06-20,189,189,189,,Dover District Council,http://opendatacommunities.org/id/district-council/dover,not owned by a public authority,,,,Not Permissioned,"Coombe Valley, Dover, Land in Coombe Valley",BR133-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR133-16.pdf,,,
yes,,2016-06-20,1.302196,51.140772,,0.26,2016-06-20,8,8,8,,Dover District Council,http://opendatacommunities.org/id/district-council/dover,owned by a public authority,,,,Not Permissioned,"Land off Dunedin Drive, Dover, Land off Dunedin Drive",BR135-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR135-16.pdf,,,
yes,,2016-06-20,1.327922,51.19978,,1,2016-06-20,30,30,30,,Dover District Council,http://opendatacommunities.org/id/district-council/dover,not owned by a public authority,,,,Not Permissioned,"East Studdal Nursery, Downs Road, East Studdal, East Studdal Nursery",BR171-16,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR171-16.pdf,,,
