Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-11-29,-0.187838,51.114969,,0.11,2017-11-29,57,57,57,"http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=39305&pApplicationNo=cr/2015/0609&pAD=yes&pAppNo=CR/2015/0609/FUL|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=35657&pApplicationNo=CR/2013/0015/FUL&pAD=yes&pAppNo=CR/2013/0015/FUL|http://www.crawley.gov.uk/pw/web/pub260100. Demolition of existing building and erection of residential-led scheme with six storey residential flats (10 x studios, 55 x one bed and 13 x two bed) above.. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=39305&pApplicationNo=cr/2015/0609&pAD=yes&pAppNo=CR/2015/0609/FUL|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=35657&pApplicationNo=CR/2013/0015/FUL&pAD=yes&pAppNo=CR/2013/0015/FUL|http://www.crawley.gov.uk/pw/web/pub260100",Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,2016-04-20,full planning permission,,permissioned,"15 - 29 The Broadway, Northgate, Crawley",CBCBLR001,http://www.crawley.gov.uk/pw/web/PUB327037,,,
yes,,2017-11-29,-0.188568,51.115304,,0.06,2017-11-29,7,7,7,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=38489&pApplicationNo=CR/2015/0137/FUL&pAD=yes&pAppNo=CR/2015/0137/FUL|http://www.crawley.gov.uk/pw/web/pub260097. Change of use of first floor retail space to 3 x studio flats and 4 x one bedroom flats with associated works to ground floor providing cycle and refuse storage and upgrading of external elevation (revised description).. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=38489&pApplicationNo=CR/2015/0137/FUL&pAD=yes&pAppNo=CR/2015/0137/FUL|http://www.crawley.gov.uk/pw/web/pub260097,Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,2015-06-02,full planning permission,,permissioned,"21 Broad Walk, Northgate, Crawley",CBCBLR002,http://www.crawley.gov.uk/pw/web/PUB327038,,,
yes,,2017-11-29,-0.197545,51.110416,,1.51,2017-11-29,0,0,55,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41139&pApplicationNo=CR/2016/0972/FUL&pAD=yes&pAppNo=CR/2016/0972/FUL|http://www.crawley.gov.uk/pw/web/pub260100. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41139&pApplicationNo=CR/2016/0972/FUL&pAD=yes&pAppNo=CR/2016/0972/FUL|http://www.crawley.gov.uk/pw/web/pub260100,Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,,,,pending decision,"44 Goffs Park Road, (formerly Oakhurst Grange), Southgate, Crawley",CBCBLR004,http://www.crawley.gov.uk/pw/web/PUB327039,,,
yes,,2017-11-29,-0.187847,51.115833,,0.09,2017-11-29,25,25,25,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=39459&pApplicationNo=CR/2015/0694/FUL&pAD=yes&pAppNo=CR/2015/0694/FUL. Conversion of & alteration to 1st & 2nd floors from ancillary retail (A1) & office (B1) to residential (C3) to provide 18 flats (12 x 1 bed & 6 x 2 bed units) & erection of additional floor to provide 7 flats (2 x 1 bed & 5 x 2 bed units) to give a total of 25 units.. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=39459&pApplicationNo=CR/2015/0694/FUL&pAD=yes&pAppNo=CR/2015/0694/FUL,Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,2016-03-01,full planning permission,,permissioned,"7 - 13 The Broadway & 1 - 3 Queens Square, Northgate, Crawley",CBCBLR006,http://www.crawley.gov.uk/pw/web/PUB327040,,,
yes,,2017-11-29,-0.18838,51.112801,,0.15,2017-11-29,9,9,9,"http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=38049&pApplicationNo=CR/2014/0712/PA3&pAD=yes&pAppNo=CR/2014/0712/PA3|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=40754&pApplicationNo=cr/2016/0700&pAD=yes&pAppNo=CR/2016/0700/PA3|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41966&pApplicationNo=CR/2017/0479/PA3&pAD=yes&pAppNo=CR/2017/0479/PA3. Prior approval for change of use of ground floor (part), 1st floor, 2nd floor (part) and 3rd floor from B1 (office) to C3 (residential) for 28 residential flats (10 x studio flats, 17 x 1-bedroom flats and 1 x 2-bedroom flat).. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=38049&pApplicationNo=CR/2014/0712/PA3&pAD=yes&pAppNo=CR/2014/0712/PA3|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=40754&pApplicationNo=cr/2016/0700&pAD=yes&pAppNo=CR/2016/0700/PA3|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41966&pApplicationNo=CR/2017/0479/PA3&pAD=yes&pAppNo=CR/2017/0479/PA3",Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,2017-08-01,full planning permission,,permissioned,"Belgrave House, Station Way, Northgate, Crawley",CBCBLR007,http://www.crawley.gov.uk/pw/web/PUB327041,,,
yes,,2017-11-29,-0.180496,51.116744,,0.45,2017-11-29,36,36,90,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=39936&pApplicationNo=CR/2016/0089&pAD=yes&pAppNo=CR/2016/0089/FUL. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=39936&pApplicationNo=CR/2016/0089&pAD=yes&pAppNo=CR/2016/0089/FUL,Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,owned by a public authority,,,,pending decision,"Car Park adjacent to Crawley College, Northgate Avenue, Northgate, Crawley",CBCBLR008,http://www.crawley.gov.uk/pw/web/PUB327042,,,
yes,,2017-11-29,-0.185286,51.117007,,0.27,2017-11-29,91,91,91,"http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=40695&pApplicationNo=cr/2016/0662&pAD=yes&pAppNo=CR/2016/0662/FUL. Demolition of existing car park and the erection of a part 3 storey, part 6 storey & part 9 storey building to provide a total of 91 flats with associated parking (amended plans received).. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=40695&pApplicationNo=cr/2016/0662&pAD=yes&pAppNo=CR/2016/0662/FUL",Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,2017-07-18,full planning permission,,permissioned,"Car Park, 11-13 The Boulevard, Northgate, Crawley",CBCBLR009,http://www.crawley.gov.uk/pw/web/PUB327043,,,
yes,,2017-11-29,-0.183016,51.117322,,1.07,2017-11-29,50,50,150,http://www.crawley.gov.uk/pw/web/int228487. http://www.crawley.gov.uk/pw/web/int228487,Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,owned by a public authority,,,,not permissioned,"County Buildings, Northgate, Crawley",CBCBLR010,http://www.crawley.gov.uk/pw/web/PUB327044,,,
yes,,2017-11-29,-0.188654,51.114928,,0.15,2017-11-29,4,4,4,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41521&pApplicationNo=CR/2017/0172/PA3&pAD=yes&pAppNo=CR/2017/0172/PA3|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=42075&pApplicationNo=CR/2017/0549/PA3&pAD=yes&pAppNo=CR/2017/0549/PA3. Prior approval for change of use from B1 (office) to C3 (residential) for 9 apartments with cycle parking and refuse storage.. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41521&pApplicationNo=CR/2017/0172/PA3&pAD=yes&pAppNo=CR/2017/0172/PA3|http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=42075&pApplicationNo=CR/2017/0549/PA3&pAD=yes&pAppNo=CR/2017/0549/PA3,Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,2017-08-31,full planning permission,,permissioned,"First & Second Floor 34-40 & 48 The Broadway, Northgate, Crawley (barring 1st Floor at 40)",CBCBLR012,http://www.crawley.gov.uk/pw/web/PUB327105,,,
yes,,2017-11-29,-0.2016,51.1101,,0.9,2017-11-29,44,44,44,http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41261&pApplicationNo=cr/2016/1053&pAD=yes&pAppNo=CR/2016/1053/FUL. Construction of 22 flats in four blocks and 22 houses in five terraces.. http://www.crawley.gov.uk/pw/Planning_and_Development/Planning_Permission___Applications/Planning_Applications_Search/index.htm?accept=Search&pRecordID=41261&pApplicationNo=cr/2016/1053&pAD=yes&pAppNo=CR/2016/1053/FUL,Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,owned by a public authority,2017-08-25,full planning permission,,permissioned,"Former depot adj to SW corner of Goffs Park, Old Horsham Road, Southgate, Crawley",CBCBLR013,http://www.crawley.gov.uk/pw/web/PUB327106,,,
