Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-21,-1.0725,53.9534,,0.96,2017-12-21,187,0,0,"Erection of 1 no. part 4/part 5 storey building comprising 175no. apartments and 1 no. 3 storey building comprising 12no. apartments with associated access, parking and landscaping",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-08-24,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,York Barbican Paragon Street,BR-022,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.1181,53.9347,,0.12,2017-12-21,8,0,0,Residential development to include 6no. apartments and 2no. houses with associated parking and landscaping,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,owned by a public authority,2014-08-08,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Garage Court Site at Challoner Road,BR-013,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.073,53.9491,,0.15,2017-12-21,6,0,0,"Additional floor to accommodate 6no. roof top apartments with three new staircase pods and associated cycle stores, bin stores and parking to 1-12 Kensal Rise",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2015-01-09,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,1-12 Kensal Rise,BR-014,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.1352,53.9957,,2.29,2017-12-21,60,0,0,Residential development for up to 60 dwellings,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2016-03-09,outline planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Del Monte Skelton Park Trading Estate Skelton,BR-023,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.1204,53.9456,,0.28,2017-12-21,9,0,0,Erection of 9no. apartments with associated parking and landscaping following demolition of garages,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,owned by a public authority,2014-10-08,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,G1 Newbury Avenue,BR-018,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0751,53.9591,,4.1,2017-12-21,683,0,0,"Outline application for Blocks G and H comprising either use class C3 or C2 and flexible commercial uses. Full application for Block D (186 residential units); and Block F (101 residential units), community centre (use class D1) and multi-storey car park",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2006-07-18,outline planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,"Hungate Development Site (Blocks D, F, G & H)",BR-025,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0948,53.954,,0.03,2017-12-21,6,0,0,Erection of 3 storey block of 6 no. Apartments,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2016-03-01,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Car Parking Area Holgate Road,BR-003,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0861,53.9639,,0.05,2017-12-21,9,0,0,Erection of 9no. apartments and single storey detached refuse/recycling store following demolition of existing workshop/garage (B1c),City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2016-07-07,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Colin Hicks Motors Garage & Yard to R/O 33 Bootham,BR-007,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0812,53.9601,,0.06,2017-12-21,8,0,0,"Conversion of upper floors of 4-6 Church Street and 26-30 Swinegate (use Class B1a) to form 8no. apartments, bin/recycling storage at ground floor and alterations to ground floor shop front",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2016-10-07,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,26-30 Swinegate,BR-009,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0834,53.9577,,0.02,2017-12-21,8,0,0,Proposed change of use from offices to flats (use class C3) under Class J Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 (resubmission),City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-03-06,other,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Mack & Lawler Builders Ltd 2a Low Ousegate,BR-001,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.079,53.9747,,2.35,2017-12-21,258,0,0,Conversion and extension of the former Confectionery blocks to 258no. apartments; demolition of buildings and extension to accommodate concierge and community room; erection of convenience store,City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-09-14,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,The Cocoa Works Haxby Road,BR-024,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
yes,,2017-12-21,-1.0798,53.9585,,0.03,2017-12-21,8,0,0,"Change of use of first, second and third floors(use Class A3) to 8no. residential units (Use Class C3)",City of York Council,http://opendatacommunities.org/id/unitary-authority/york,not owned by a public authority,2017-06-09,full planning permission,https://www.york.gov.uk/SearchPlanningApplications,permissioned,Pizza Hut Ltd 10 Pavement,BR-002,https://www.york.gov.uk/downloads/download/4172/brownfield_register,,,
