Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-12-20,-1.899038,53.740233,,1.54,2020-05-31,,87,87,05/01672/FUL - Construction of 87 residential dwellings. Granted 06.11.13,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2013-11-06,full planning permission,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"Site of Box Trees Mill, Boy Lane, Wheatley, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR001,BLR001
yes,,2017-12-20,-1.852276,53.699735,,0.04,2020-05-31,,8,8,16/00894/FUL - Demolish existing building and re build on similar footprint to form 8 apartments,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2016-12-22,full planning permission,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"Site of Sports Club, 78 to 82 Backhold Lane, Siddal, Halifax.",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR002,BLR002
yes,2019-06-30,2017-12-20,-1.817846,53.698269,,0.23,2020-05-31,,10,10,15/01439/FUL - Amendments to plots 1 to 5 on approved scheme 10/01534/FUL to utilise void beneath buildings. Granted 23.6.16. 10/01534 - Proposed ten houses on site of previously approved building. Granted 19.8.14.,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2014-08-19,full planning permission,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"467-475 Elland Road, Elland",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR006,BLR006
yes,,2017-12-20,-1.828126,53.727504,,0.32,2020-05-31,,4,4,17/00021/FUL - Residential development of four detached houses (As permitted on application 13/01101). Granted 07.07.17.,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2017-07-07,full planning permission,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"Land opposite, Tetrodena Kennels, Break Neck Lane, Hipperholme, Halifax.",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR007,BLR007
yes,2019-08-29,2017-12-20,-1.877852,53.758053,,0.67,2020-05-31,,23,23,17/00423/RES - Construction of 23 dwellings with associated access and landscaping works (Reserved matters pursuant to planning application 14/00058/OUT). Granted 29.06.17. 14/00058/OUT - Residential Development of 27 Dwellings (Outline. Granted 24.06.14,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2017-06-29,reserved matters approval,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"Land At Whitehouse Farm, Holmfield, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR008,BLR008
,,2017-12-20,-1.879312,53.743223,,0.17,2020-05-31,,6,6,18/00300/FUL - Residential development for five terraced houses. Granted 17.05.18. 15/01121/FUL - Formation of 6 New Dwellings. Granted 09.11.15. Site had previously been split - BLR009 and BLR089. Boundary redrawn around whole site. Two planning applica,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-11-09,full planning permission,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"Jubilee Works, Jubilee Street North, Ovenden, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR009,BLR009
yes,,2017-12-20,-2.103299,53.696954,,0.31,2020-05-31,,11,11,15/01671/FUL - 11 No holiday cottages and 5 No craftshop workshop studios. Granted 12.08.16. 09/00836/OUT - Construction of 17 residential houses to amend approved application 05/01473/OUT (Outline). Granted 15.9.09.,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2016-08-12,full planning permission,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"Site of former Hope MIlls, Alma Road, Walsden, Todmorden.",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR010,BLR010
,,2017-12-20,-1.882379,53.729375,,0.38,2020-05-31,,34,34,Lapsed Permssion - 16/00160/OUT Demolition of vacant industrial units and construction of 34 dwellings (outline). This site has been allocated as a New Housing Site in the Local Plan Publication Draft LP0164.,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,,,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,not permissioned,,"Site of High Level Works, Pellon Lane, Pellon, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR011,BLR011
yes,,2020-01-31,-1.948255,53.667911,,0.08,2020-05-31,,13,13,15/00822/FUL - Conversion of existing mill to form 13 apartments (amended plan). Granted 08.12.15.,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-12-08,full planning permission,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"Ryburn Polythene Limited, Oldham Road, Ripponden, Sowerby Bridge.",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR013,BLR013
,,2017-12-20,-1.885918,53.687754,,0.17,2020-05-31,,6,6,"10/00753/FUL - Residential development of six dwellings (Amended part scheme relating to 00/00916/FUL). Granted 20.07.11. 00/00916 - Demolition of mill and construction of eight dwellings,. Granted 22.09.00",,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2011-07-20,full planning permission,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"Site of Scar Bottom Mill, Scar Bottom Lane, Greetland, Elland",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR014,BLR014
yes,2019-04-12,2017-12-20,-1.857572,53.685499,,0.07,2020-05-31,,7,7,15/00823/FUL - Residential development of seven dwellings. Granted 18.11.15.,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2015-11-18,full planning permission,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"Victoria Works, Dean Street, West Vale, Elland",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR015,BLR015
,,2017-12-20,-1.833344,53.74036,,0.05,2020-05-31,,5,5,13/01351 /CON- Conversion of disused Engineering Works to form 5 dwellings and extension to South elevation. Granted 04.03.14,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2014-03-04,full planning permission,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"Baxter Lane Works, Baxter Lane, Northowram, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR017,BLR017
,,2017-12-20,-1.885914,53.735846,,0.02,2020-05-31,,5,5,13/00499/CON - Conversion of former public house to form 5 dwellings. Granted 28.06.13,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2013-06-28,full planning permission,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"Wheatley Wells Inn, 106-112 Wheatley Road, Wheatley, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR018,BLR018
yes,,2017-12-20,-1.860338,53.72698,,0.02,2020-05-31,,27,27,12/01365/CON - Conversion of former restaurant to 27 bedsits and construction of stairway.Granted 28.01.14,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2014-01-28,full planning permission,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"8-12 Cross Hills, Halifax",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR019,BLR019
yes,,2017-12-20,-1.902061,53.746947,,0.03,2020-05-31,,5,5,18/00388/FUL - Conversion of existing basement into five self contained flats. Granted 21.05.18.,,http://opendatacommunities.org/id/metropolitan-district-council/calderdale,not owned by a public authority,2018-05-21,full planning permission,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,permissioned,,"Basement, Dodgeholme Court, Mixenden, Halifax.",https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR020,BLR020
