Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,,-0.65,51.6,,2.5,2018-05-22,9,9,9,"Outline application for: Erection of 9 dwellings, formation of new access and associated driveway",South Bucks District Council,http://opendatacommunities.org/id/district-council/south-bucks,not owned by a public authority,2016-04-27,outline planning permission,,permissioned,"''Beaconsfield Garden Centre, London Road, Beaconsfield''",SB0005,http://www.southbucks.gov.uk/planning/brownfieldregister,,,
,,,-0.63,51.6,,4.9,2018-05-22,5,5,11,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,South Bucks District Council,http://opendatacommunities.org/id/district-council/south-bucks,not owned by a public authority,,,,not permissioned,"''Land North of M40 & South of Hedgerley Lane, including Harrias House''",SB0032,http://www.southbucks.gov.uk/planning/brownfieldregister,,,
yes,,,-0.66,51.53,,0.23,2018-05-22,12,12,15,,South Bucks District Council,http://opendatacommunities.org/id/district-council/south-bucks,not owned by a public authority,,,,not permissioned,"''73 High Street and Land to Rear, Burnham''",SB0034,http://www.southbucks.gov.uk/planning/brownfieldregister,,,
,,,-0.51,51.51,,42.95,2018-05-22,130,130,320,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,South Bucks District Council,http://opendatacommunities.org/id/district-council/south-bucks,not owned by a public authority,,,,not permissioned,"''Thorney Business Park, Thorney Lane South''",SB0043,http://www.southbucks.gov.uk/planning/brownfieldregister,,,
,,,-0.62,51.6,,36.89,2018-05-22,350,350,350,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies and the Supplementary Planning Document guidance will apply to any future development proposals.,South Bucks District Council,http://opendatacommunities.org/id/district-council/south-bucks,not owned by a public authority,,,,not permissioned,"''Wilton Park Land Parcel 1, Wilton Park''",SB0055,http://www.southbucks.gov.uk/planning/brownfieldregister,,,
yes,,,-0.64,51.61,,0.2,2018-05-22,10,10,10,"Redevelopment of site to provide block comprising of 11 two bed flats with associated car parking. car port, cycle store and bin store.",South Bucks District Council,http://opendatacommunities.org/id/district-council/south-bucks,not owned by a public authority,2012-10-22,full planning permission,,permissioned,"''Greenacres, 199 Station Road, Beaconsfield''",SB0133,http://www.southbucks.gov.uk/planning/brownfieldregister,,,
yes,,,-0.51,51.52,,0.95,2018-05-22,36,36,36,"Redevelopment of site to provide 3 blocks comprising 39 apartments, with basement car park, surface parking, access and highway arrangements incorporating access onto Evreham Road (Outline Application).",South Bucks District Council,http://opendatacommunities.org/id/district-council/south-bucks,not owned by a public authority,2013-06-28,outline planning permission,,permissioned,"''Land at Meadow Cottage Saltmarshe and Longridge, Bangors Road South, Iver''",SB0166,http://www.southbucks.gov.uk/planning/brownfieldregister,,,
yes,,,-0.62,51.54,,0.15,2018-05-22,7,7,7,Change of use from a dwellinghouse to a house of multiple occupation consisting of 7 units including one unit for family occupation.,South Bucks District Council,http://opendatacommunities.org/id/district-council/south-bucks,not owned by a public authority,2015-06-22,full planning permission,,permissioned,"''Chopra Manor, Crown Lane, Farnham Royal''",SB0197,http://www.southbucks.gov.uk/planning/brownfieldregister,,,
yes,,,-0.65,51.62,,0.16,2018-05-22,5,5,5,"Detached building containing six apartments incorporating basement and roof accommodation, access ramp and associated landscaping. Single storey concierge/refuse building and alteration to front boundary wall/gates and width of vehicular access.",South Bucks District Council,http://opendatacommunities.org/id/district-council/south-bucks,not owned by a public authority,2016-11-18,full planning permission,,permissioned,"''Northfield, 40 Penn Road, Beaconsfield''",SB0206,http://www.southbucks.gov.uk/planning/brownfieldregister,,,
yes,,,-0.62,51.55,,0.03,2018-05-22,6,6,8,,South Bucks District Council,http://opendatacommunities.org/id/district-council/south-bucks,not owned by a public authority,,,,not permissioned,"''4a The Broadway, Farnham Common, ''",SB0285,http://www.southbucks.gov.uk/planning/brownfieldregister,,,
