Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-20,0.333886,51.446905,,31.14,2017-12-20,532,532,532,"Permitted subject to a legal agreement being agreed between relevant parties. Outline application for a mixed development and comprising: * up to 532 Homes, related car parking and landscaping (C3). http://applications.ebbsfleetdc.org.uk/online-applications/applicationDetails.do?activeTab=constraints&keyVal=KH2EC1HP02600",Gravesham Borough Council,http://opendatacommunities.org/id/district-council/gravesham,not owned by a public authority,,outline planning permission,http://applications.ebbsfleetdc.org.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=KH2EC1HP02600,pending decision,Land At Former Northfleet Cement Works The Shore Northfleet Gravesend Kent DA11 9AN,EDC/16/0004,http://applications.ebbsfleetdc.org.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=KH2EC1HP02600,,,
,,2017-12-20,0.370239,51.440195,,0.54,2017-12-20,106,106,106,Demolition of existing multi-storey car park and erection of part five/six/seven and nine storey building to provide 100 self-contained one and two bedroom flats with six live-work units and. https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=constraints&keyVal=ZZZZZ0HPXC265,Gravesham Borough Council,http://opendatacommunities.org/id/district-council/gravesham,owned by a public authority,2004-07-30,full planning permission,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=ZZZZZ0HPXC265,permissioned,"Site Of Former Multi-storey Car Park Lord Street, Gravesend",20030315,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZZ0HPXC265,,,
yes,,2017-12-20,0.366242,51.443612,,5.54,2017-12-20,141,141,141,Planning permission lappsed for Western Quarter - Eastern Quarter benefits from a full permission.. Eastern Quarter: Detailed proposal for the erection of 3 no. buildings to provide 141 no. residential units (Use Class C3). https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=constraints&keyVal=MD2FLWHP01C00,Gravesham Borough Council,http://opendatacommunities.org/id/district-council/gravesham,owned by a public authority,2013-02-21,full planning permission,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=MD2FLWHP01C00,permissioned,"The Heritage Quarter Land Between West Street, Bath Street, Royal Pier Road And Queen Street, Excluding The High Street Gravesend",20120931,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MD2FLWHP01C00,,,
yes,,2017-12-20,0.364233,51.445109,,0.55,2017-12-20,133,133,133,"Erection of two buildings to provide a total of 133no. dwellings with associated vehicle parking, highway works and landscaping, comprising erection of a thirteen storey building on the north side of West Street to provide 54no. dwellings and a second building ranging in height from four storeys to nine storeys on the south side of West Street to provide 79no. dwellings; and the restoration and adaptation of the existing two-level pier structure to provide public and private amenity space to include erection of a glazed pavilion.. https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=constraints&keyVal=O11A6THPH6U00",Gravesham Borough Council,http://opendatacommunities.org/id/district-council/gravesham,not owned by a public authority,2017-08-09,full planning permission,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=O11A6THPH6U00,permissioned,Clifton Slipways (including West Street Pier And Land To The North And South Of West Street) West Street Gravesend,20160046,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O11A6THPH6U00,,,
yes,,2017-12-20,0.368365,51.439028,,0.42,2017-12-20,86,86,86,"Application for renewal of planning permission reference number 20090409 for demolition of police station and erection of four buildings, four-six storeys in height to provide a total of 86 self contained flats, comprising 30 x one bedroom, 48 x two bedroom and 8 x three bedroom flats. https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=constraints&keyVal=M6W2SOHP05800",Gravesham Borough Council,http://opendatacommunities.org/id/district-council/gravesham,not owned by a public authority,2012-10-08,other,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=M6W2SOHP05800,permissioned,Former Police Station 133 Windmill Street Gravesend,20120590,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=M6W2SOHP05800,,,
yes,,2017-12-20,0.344735,51.433369,,0.22,2017-12-20,21,21,21,"Application for the demolition of the existing building and erection of a building to provide 20no. two bedroom and 1no. one bedroom self-contained flats with associated access, laying out of 26 parking spaces and refuse store area and amenity area.. https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=constraints&keyVal=NOMWSOHPGAL00",Gravesham Borough Council,http://opendatacommunities.org/id/district-council/gravesham,not owned by a public authority,2015-09-15,other,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=NOMWSOHPGAL00,permissioned,Former Northfleet Police Station Vale Road Northfleet Gravesend Kent DA11 8DA,20150502,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NOMWSOHPGAL00,,,
yes,,2017-12-20,0.373392,51.443009,,0.1,2017-12-20,20,20,20,"Conversion of the main frontage building into 5 two bedroom self-contained maisonettes, 6 two bedroom self-contained flats and 9 one bedroom self-contained flats involving demolition of the connecting outbuildings at the rear to reinstate the courtyard and lightwells and provision of bin stores accessed through West Crescent Road.. https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=constraints&keyVal=N70FPVHP05900",Gravesham Borough Council,http://opendatacommunities.org/id/district-council/gravesham,not owned by a public authority,2015-02-02,full planning permission,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=N70FPVHP05900,permissioned,3-11 Harmer Street Gravesend Kent DA12 2AP,20140573,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N70FPVHP05900,,,
yes,,2017-12-20,0.373392,51.443009,,0.1,2017-12-20,18,18,18,"Conversion and extension of the rear building fronting West Crescent Road involving the construction of a third floor level, new mansard roof and alterations to the elevations to accommodate 16 two bedroom self-contained flats and 3 one bedroom self contained flats. https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=constraints&keyVal=N93NHQHP5I000",Gravesham Borough Council,http://opendatacommunities.org/id/district-council/gravesham,not owned by a public authority,2015-08-12,full planning permission,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=N93NHQHP5I000,permissioned,3-11 Harmer Street Gravesend Kent DA12 2AP,20140715,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N93NHQHP5I000,,,
yes,,2017-12-20,0.347653,51.442016,,0.2,2017-12-20,17,17,17,"Proposed demolition and erection of two blocks of 21 one and two bedroom self contained flats comprising one three/four storey building and one two storey building together with amenity space, car parking, access and other ancillary development.. https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=constraints&keyVal=MKPVJYHP5I000",Gravesham Borough Council,http://opendatacommunities.org/id/district-council/gravesham,not owned by a public authority,2016-08-11,full planning permission,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=MKPVJYHP5I000,permissioned,Fox and Hounds Public House 27 London Road Northfleet Gravesend DA11 9JH,20130298,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MKPVJYHP5I000,,,
yes,,2017-12-20,0.351506,51.442497,,0.17,2017-12-20,14,14,14,"Demolition of existing garage and erection of a three storey building to provide 14no. 2 bedroom self-contained flats with laying out of 21 associated parking spaces, refuse area, cycle parking, motorcycle parking area and external amenity area.. https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=constraints&keyVal=NI7I49HPFVH00",Gravesham Borough Council,http://opendatacommunities.org/id/district-council/gravesham,not owned by a public authority,2015-05-22,full planning permission,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=NI7I49HPFVH00,permissioned,128 London Road Northfleet Gravesend Kent DA11 9LE,20150028,https://plan.gravesham.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NI7I49HPFVH00,,,
