Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-13,0.167575,50.964016,,0.19,2017-12-13,10,10,10,"Total of 10 units comprising of 4 one bedroom flats, 2 three bedroom houses and 4 four bedroom houses",Wealden District Council,http://opendatacommunities.org/id/district-council/wealden,not owned by a public authority,2016-04-15,full planning permission,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2015/2521,permissioned,,"Blackboys Service Station, Lewes Road, Blackboys",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,BFR18
yes,,2017-12-13,0.291208,50.819957,,0.28,2017-12-13,5,5,5,Total of five units comprising of five detached dwellings,Wealden District Council,http://opendatacommunities.org/id/district-council/wealden,not owned by a public authority,2017-08-18,full planning permission,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/0177/F,permissioned,,"Blackness Yard, Hailsham Road, Stone Cross",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,BFR20
yes,,2018-12-13,0.16251,51.059416,,0.1,2018-12-13,8,8,8,"Total of 8 residential units comprising of 4 studios, a one bedroom flat and 3 two bedroom flats",Wealden District Council,http://opendatacommunities.org/id/district-council/wealden,not owned by a public authority,2018-03-09,full planning permission,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/2737,permissioned,,"Bugattis, The Broadway, Crowborough",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,BFR22
yes,,2018-12-13,0.157773,51.058217,,1.13,2018-12-13,68,68,68,Total of 68 residential units comprising 22 houses and 46 apartments,Wealden District Council,http://opendatacommunities.org/id/district-council/wealden,owned by a public authority,2018-04-12,full planning permission,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/1817,permissioned,,"Car Park, Pine Grove, Crowborough",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,BFR23
yes,,2018-12-13,0.27889,51.019539,,0.42,2018-12-13,11,11,11,Total of 11 residential units comprising 7 three bedroom houses and 4 four bedroom houses,Wealden District Council,http://opendatacommunities.org/id/district-council/wealden,not owned by a public authority,2018-04-12,full planning permission,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/0299,permissioned,,"Mayfield Children's Home, East Street, Mayfield",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,BFR24
yes,,2018-12-13,0.24769,50.969966,,0.07,2018-12-13,9,9,9,Total of 9 residential units comprising 8 two bedroom apartments and 1 one bedroom apartment,Wealden District Council,http://opendatacommunities.org/id/district-council/wealden,not owned by a public authority,2018-03-28,full planning permission,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/2236,permissioned,,"Kensington Domestic Appliances Ltd., Tilsmore Road, Heathfield",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,BFR25
yes,,2018-12-13,0.254879,50.842439,,4.67,2018-12-13,24,24,24,"Total of 24 residential units comprising a mixture of 3, 4, and 5 bedroom houses",Wealden District Council,http://opendatacommunities.org/id/district-council/wealden,not owned by a public authority,2017-10-13,outline planning permission,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/0839,permissioned,,"The Old Loom Mill, Ersham Road, Hailsham",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,BFR26
yes,,2018-12-13,0.217668,50.973949,,0.28,2018-12-13,5,5,5,Total of 5 residential units comprising 2 dwelling houses and 3 apartments,Wealden District Council,http://opendatacommunities.org/id/district-council/wealden,not owned by a public authority,2018-02-20,outline planning permission,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2016/2918,permissioned,,"Windmill Feeds, Lewes Road, Cross-in-Hand",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,BFR27
yes,,2018-12-13,0.256869,50.865425,,0.12,2018-12-13,9,9,9,Total of 9 residential units comprising 6 one bedroom apartments and 3 two bedroom apartments,Wealden District Council,http://opendatacommunities.org/id/district-council/wealden,not owned by a public authority,2018-08-10,full planning permission,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2018/0539,permissioned,,"The Old Courthouse, High Street, Hailsham",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,BFR28
,,2018-12-13,0.244915,50.823357,,0.14,2018-12-13,6,6,6,"This site is contained within the Proposed Submission Wealden Local Plan (August, 2018) under Policy SWGA 40 (page 217). The document can be found at the following webpage: http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Wealden_Local_Plan/Wealden_Local_Plan_Consultation_(Regulation_19).aspx",Wealden District Council,http://opendatacommunities.org/id/district-council/wealden,not owned by a public authority,,,,not permissioned,,"Land at Royal Mail Delivery Office, 74 High Street, Polegate",http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,BFR29
