Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-12,-0.439487,51.715369,,0.42,2017-12-12,12,12,17,Demolition of existing dwelling and builders yard buildings and redevelopment of the site with four detached dwellings and associated gardens and car parking with access to the dwellings via existing entrance to the site from Toms Lane,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,2017-11-17,full planning permission,http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OVLA5PQFHRT00,permissioned,"Land at Three Acres, Toms Lane, Kings Langley",BR1,http://www.threerivers.gov.uk/download?id=41339,,,
yes,,2017-12-12,-0.518063,51.653695,,1.68,2017-12-12,21,21,30,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,"Land at Chorleywood Station, Chorleywood",BR2,http://www.threerivers.gov.uk/download?id=41340,,,
yes,,2017-12-12,-0.407235,51.619702,,0.07,2017-12-12,5,5,7,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,"Knoll Oak, Sandy Lane, Northwood",BR3,http://www.threerivers.gov.uk/download?id=41341,,,
yes,,2017-12-12,-0.502498,51.626369,,3.18,2017-12-12,21,21,28,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,"Land at Maple Cross, Maple Lodge",BR4,http://www.threerivers.gov.uk/download?id=41342,,,
yes,,2017-12-12,-0.46728,51.641264,,0.61,2017-12-12,18,18,24,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,"Land at Park Road, High Street, Rickmansworth",BR5,http://www.threerivers.gov.uk/download?id=41343,,,
yes,,2017-12-12,-0.473609,51.640411,,0.11,2017-12-12,5,5,7,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,"Rickmansworth Station Car Park, Rickmansworth",BR6A,http://www.threerivers.gov.uk/download?id=41344,,,
yes,,2017-12-12,-0.473447,51.640067,,0.31,2017-12-12,9,9,12,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,"Land at Rickmansworth Station, Rickmansworth",BR6B,http://www.threerivers.gov.uk/download?id=41344,,,
yes,,2017-12-12,-0.383453,51.618631,,0.72,2017-12-12,25,22,29,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,"Former Sir James Altham School, South Oxhey",BR7,http://www.threerivers.gov.uk/download?id=41345,,,
yes,,2017-12-12,-0.442518,51.713081,,30.93,2017-12-12,100,100,130,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,full planning permission,http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7D71GQF04900|http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OALWI7QF03N00e|http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OAAXA7QF6W000,permissioned,"Kings Langley Employment Area, Kings Langley",BR8,http://www.threerivers.gov.uk/download?id=41346,,,
yes,,2017-12-12,-0.414149,51.711388,,0.41,2017-12-12,15,15,20,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,"Mansion House Farm Equastrian Centre, Bedmond Road, Abbots Langley",BR9,http://www.threerivers.gov.uk/download?id=41347,,,
,,2017-12-12,-0.416329,51.706985,,0.13,2017-12-12,10,10,13,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,"Pin Wei, 35 High Street, Abbots Langley",BR10,http://www.threerivers.gov.uk/download?id=41348,,,
yes,,2017-12-12,-0.418633,51.699013,,0.53,2017-12-12,15,15,20,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,"Furtherfield Depot Furtherfield, Abbots Langley",BR11,http://www.threerivers.gov.uk/download?id=41349,,,
yes,,2017-12-12,-0.410019,51.694598,,0.57,2017-12-12,30,30,39,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,"Hill Farm Industrial Estate, Hill Farm Avenue, Leavesden",BR12,http://www.threerivers.gov.uk/download?id=41350,,,
yes,,2017-12-12,-0.442192,51.68887,,1.97,2017-12-12,20,20,26,http://www.threerivers.gov.uk/egcl-page/langleybury-and-the-grove-development-brief. http://www.threerivers.gov.uk/egcl-page/langleybury-and-the-grove-development-brief,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,"Langleybury House/School, Langleybury",BR13,http://www.threerivers.gov.uk/download?id=41351,,,
yes,,2017-12-12,-0.492575,51.68121,,0.15,2017-12-12,10,10,13,"Residential development for affordable housing on former Royal British Legion site, comprising 10no affordable homes and associated infrastructure including access and landscaping",Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OWMLL0QFHWY00,pending decision,"Royal British Legion, Church Lane, Sarratt",BR14,http://www.threerivers.gov.uk/download?id=41352,,,
yes,,2017-12-12,-0.431496,51.651753,,0.09,2017-12-12,10,10,13,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=K59ZX6QF03W00,not permissioned,"33 Baldwins Lane, Croxley Green",BR15,http://www.threerivers.gov.uk/download?id=41353,,,
,,2017-12-12,-0.45134,51.648024,,0.17,2017-12-12,10,10,13,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,"50-52 New Road, Croxley Green",BR16,http://www.threerivers.gov.uk/download?id=41354,,,
yes,,2017-12-12,-0.440008,51.648017,,1.45,2017-12-12,25,25,33,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,"Croxley Station Car Park and Timber Yard, Croxley Green",BR17,http://www.threerivers.gov.uk/download?id=41355,,,
yes,,2017-12-12,-0.477236,51.638705,,0.29,2017-12-12,20,20,26,"Police station has been demolished, however no planning application for the development of the site has been received by the Council",Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MVXQNAQF6W000|http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MOOWKJQF00U00,not permissioned,"Police Station, Rectory Road, Rickmansworth",BR18,http://www.threerivers.gov.uk/download?id=41356,,,
yes,,2017-12-12,-0.471185,51.63859,,0.08,2017-12-12,5,5,7,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,"Royal British Legion, Ebury Road, Rickmansworth",BR19,http://www.threerivers.gov.uk/download?id=41357,,,
,,2017-12-12,-0.468093,51.636437,,0.12,2017-12-12,10,10,13,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=7300799DC,not permissioned,"Bridge Motors, Church Street, Rickmansworth",BR20,http://www.threerivers.gov.uk/download?id=41358,,,
,,2017-12-12,-0.474379,51.630827,,0.8,2017-12-12,60,60,78,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,"Depot, Stockers Farm Road, Rickmansworth",BR21,http://www.threerivers.gov.uk/download?id=41359,,,
yes,,2017-12-12,-0.412081,51.615784,,0.63,2017-12-12,30,30,39,"Redevelopment of the site to provide 40 residential dwellings in three appartment blocks, with Block 1 and Block 2 extending to four storeys in height, and Block 3 extending to three storeys in height with associated underground parking, private and communal amenity space, refuse and cycle storage. Creation of second access off Eastbury Avenue",Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,2017-03-23,full planning permission,http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIMP0AQFFP000|http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O1YP0BQF6W000|http://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MQWRJPQF05K00,permissioned,"Pocklington House, Eastbury Avenue, Northwood",BR22,http://www.threerivers.gov.uk/download?id=41360,,,
yes,,2017-12-12,-0.392645,51.634835,,0.35,2017-12-12,25,25,33,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,"The Fairway, Green Lane, Oxhey Hall",BR23,http://www.threerivers.gov.uk/download?id=41361,,,
yes,,2017-12-12,-0.401623,51.626883,,1.99,2017-12-12,75,75,98,,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,"Little Furze School, South Oxhey",BR24,http://www.threerivers.gov.uk/download?id=41362,,,
