Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-31,-0.179567,51.986317,,0.32,2017-12-31,20,20,20,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,,,,Not permissioned,,"Deans Yard, South Road, Baldock",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Baldock%20Sites.pdf,BR1
yes,,2017-12-31,-0.191748,51.991793,,0.52,2017-12-31,26,26,26,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,,,,Not permissioned,,"Land at Icknield Way, Baldock",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Baldock%20Sites.pdf,BR2
yes,,2017-12-31,-0.186516,51.991865,,0.44,2017-12-31,50,50,50,"Residential development of 50 units comprising 4 x 3 bedroom dwellings; 29 x 2 bedroom flats and 17 x 1 bedroom flats, with associated car parking, landscaping and ancillary works.",North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,2016-08-05,full planning permission,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV5LKID950&activeTab=summary,permissioned,,"Station Road/Royston Road, Baldock",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Baldock%20Sites.pdf,BR3
yes,,2017-12-31,-0.199667,51.98639,,0.66,2017-12-31,12,12,12,"Change of use from B1/C2/D1 to residential involving conversion of existing building, demolition of existing outbuildings and erection of a single storey building to form 12 residential units comprising 4 x 2 bedroom flats and 8 x 3 bedroom flats with associated garages, parking and ancillary works.",North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,2016-02-22,full planning permission,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV3LKID794&activeTab=summary,permissioned,,"Hadrian Way, Baldock",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Baldock%20Sites.pdf,BR4
yes,,2017-12-31,-0.266051,51.953582,,0.68,2017-12-31,60,60,60,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,,,,Not permissioned,,"Former B&Q, at junction of Nightingale and Walsworth Road, Hitchin",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,BR5
yes,,2017-12-31,-0.255284,51.95661,,1.03,2017-12-31,85,85,85,"Residential development of 85 dwellings comprising 6 apartment blocks to accommodate 75 x 1 and 2 bedroom apartments together with two terraces of 3 x 3 bed houses and 1 terrace of 4 x 3 bed houses; provision of 120 parking spaces, associated landscaping and vehicular access from Cambridge Road, Willian Road and Hampden Road following demolition of existing college building.",North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,2016-05-12,full planning permission,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV3LKID794&activeTab=summary,permissioned,,"Centre for the Arts, Willian Road, Hitchin",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,BR6
yes,,2017-12-31,-0.264638,51.956478,,0.73,2017-12-31,18,18,18,"3-storey residential development comprising 8 x 1-bed and 10 x 2-bed flats together with associated amenity space, parking, cycle shed and refuge store.",North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,2016-06-10,full planning permission,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV3LKID907&activeTab=summary,permissioned,,"Industrial area, Cooks Way, Hitchin",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Hitchin%20Sites.pdf,BR7
yes,,2017-12-31,-0.18421,51.866043,,0.41,2017-12-31,14,14,14,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,,,,Not permissioned,,"Chas Lowe, London Road, Knebworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Knebworth%20Sites.pdf,BR8
yes,,2017-12-31,-0.218193,51.981591,,0.39,2017-12-31,31,31,31,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,,,,Not permissioned,,"Pixmore Centre, Pixmore Avenue, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,BR9
yes,,2017-12-31,-0.213363,51.974225,,0.31,2017-12-31,8,8,8,Outline application (all matters reserved except access) for a residential development comprising of 8 dwellings including new access from Radburn Way following demolition of existing elderly persons' home,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,owned by a public authority,2016-08-25,outline planning permission,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYUZLKID974&activeTab=summary,permissioned,,"Freeman House, Radburn Way, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,BR10
yes,,2017-12-31,-0.2177,51.985465,,0.78,2017-12-31,47,47,47,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,,,,Not permissioned,,"Foundation House, Icknield Way, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,BR11
yes,,2017-12-31,-0.220563,51.985351,,0.26,2017-12-31,10,10,10,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,,,,Not permissioned,,"Glebe Road industrial estate, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,BR12
yes,,2017-12-31,-0.209501,51.971207,,1.16,2017-12-31,30,30,30,"3/4 storey building to provide 71 x 2-bedroom assisted living apartments together with communal facility and amenity area, provision of refuse & cycle store and 76 parking spaces for residents, staff and visitors and all associated works following demolition of existing 39 unit sheltered apartment scheme.",North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,2017-05-26,full planning permission,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV2LKID807&activeTab=summary,permissioned,,"Hamonte, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,BR13
yes,,2017-12-31,-0.233765,51.980235,,0.43,2017-12-31,8,8,8,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,,,,Not permissioned,,"Nursery, Icknield Way, Letchwoth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,BR14
yes,,2017-12-31,-0.219165,51.981557,,0.6,2017-12-31,48,48,48,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,,,,Not permissioned,,"Site at Birds Hill, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,BR15
yes,,2017-12-31,-0.236274,51.9793,,0.69,2017-12-31,25,25,25,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,,,,Not permissioned,,"Garages, Icknield Way, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,BR16
yes,,2017-12-31,-0.211446,51.985554,,0.92,2017-12-31,55,55,55,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,mixed ownership,,,,Not permissioned,,"Former Depot, Icknield Way, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,BR17
yes,,2017-12-31,-0.219302,51.982328,,1.07,2017-12-31,86,86,86,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,,,,Not permissioned,,"Land at Birds Hill, Letchworth",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Letchworth%20Sites.pdf,BR18
yes,,2017-12-31,-0.031709,52.053204,,1.19,2017-12-31,48,48,48,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,,,,Not permissioned,,"Anglian Business Park, Orchard Road, Royston",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Royston%20Sites.pdf,BR19
yes,,2017-12-31,-0.022702,52.052122,,0.28,2017-12-31,14,14,14,,North Hertfordshire District Council,http://opendatacommunities.org/id/district-council/north-hertfordshire,not owned by a public authority,,,https://pa2.north-herts.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYV0LKID067&activeTab=summary,pending decision,,"Land at Lumen Road, Royston",https://www.north-herts.gov.uk/sites/northherts-cms/files/Brownfield%20Land%20Register%20-%20Royston%20Sites.pdf,BR20
