Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-15,-2.17781,53.6531,,1.53,2017-12-15,49,49,49,Local Plan Reg 18 consultation proposed for demolition and erection of 49 dwellings,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N1I4NHND01P00,not permissioned,"ALBERT MILL, WHITWORTH",ROSBS001,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.25118,53.6942,,0.4,2017-12-15,20,20,20,"Conversion of school buildings to supported-living accommodation (Use Class C2), including alterations to building and 13-space car park",Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2017-06-20,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?previousCaseType=Application&previousKeyVal=OU2KPBNDH7W00&activeTab=summary&previousCaseNumber=2017%2F0396&keyVal=OHS25UNDGAO00,permissioned,WATERFOOT PRIMARY SCHOOL,ROSBS002,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.30596,53.6712,,0.22,2017-12-15,10,10,10,Demolition of the existing Public House and redevelopment of the adjacent car park. Construction of 10 no. family homes.,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2015-10-16,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NPSKPBNDM1900,permissioned,"HORSE AND JOCKEY HOTEL, 85 MARKET STREET, EDENFIELD",ROSBS003,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.19535,53.7067,,0.12,2017-12-15,7,7,7,"Construction of 7 No. new three-bedroom houses (6 No. semi-detached and 1 No. detached), with associated landscaping and access works.",Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2017-09-11,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQDM00DT01N,permissioned,"LAND NEAR GREENSNOOK FARM, BACUP",ROSBS006,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.19613,53.7044,,0.42,2017-12-15,13,13,13,Local Plan Reg 18 consultation proposed 13 dwellings,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXDNDJV032,not permissioned,"REED STREET, BACUP",ROSBS007,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
,,2017-12-15,-2.23197,53.6923,,0.15,2017-12-15,9,9,9,Demolition of existing workshop/garage and construction of 9 dwellings with access from Four Lane Ends Road,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2015-11-06,outline planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NIUF3UND02K00,permissioned,"HARE AND HOUNDS GARAGE, STACKSTEADS",ROSBS009,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.19943,53.7031,,0.05,2017-12-15,5,5,5,Conversion of former Conservation Club to 4 no. flats,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2015-06-24,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NL0FGYNDLPC00,permissioned,BACUP CONSERVATIVE CLUB,ROSBS010,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.22431,53.6914,,0.04,2017-12-15,7,7,7,Conversion of public house and two retail units to 7 Apartments,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2015-11-12,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NQGNCUNDM2Y00,permissioned,"FMR COMMERCIAL HOTEL, STACKSTEADS",ROSBS011,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.32463,53.7062,,0.06,2017-12-15,6,6,6,Conversion of first floor into 6 no. residential flats.,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2016-03-24,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O0H4WBND02K00,permissioned,"14 DEARDENGATE, HASLINGDEN",ROSBS012,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
yes,,2017-12-15,-2.28612,53.7399,,0.44,2017-12-15,10,10,10,Erection of 10 houses,Rossendale Borough Council,http://opendatacommunities.org/id/district-council/rossendale,not owned by a public authority,2013-03-11,full planning permission,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXANDJV936,permissioned,LOVECLOUGH WORKING MENS CLUB,ROSBS013,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,,,
