Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-11-29,-0.197545,51.110416,,1.51,2018-11-30,0,0,55,https://planningregister.crawley.gov.uk/Planning/Display/CR/2016/0972/FUL|http://www.crawley.gov.uk/pw/web/pub260100. https://planningregister.crawley.gov.uk/Planning/Display/CR/2016/0972/FUL|http://www.crawley.gov.uk/pw/web/pub260100,Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,2018-10-05,full planning permission,,permissioned,"44 Goffs Park Road, (formerly Oakhurst Grange), Southgate, Crawley",CBCBLR004,http://crawley.gov.uk/pw/web/PUB351358,,,
yes,,2017-11-29,-0.187847,51.115833,,0.09,2018-11-30,25,25,25,https://planningregister.crawley.gov.uk/Planning/Display/CR/2015/0694/FUL. Conversion of & alteration to 1st & 2nd floors from ancillary retail (A1) & office (B1) to residential (C3) to provide 18 flats (12 x 1 bed & 6 x 2 bed units) & erection of additional floor to provide 7 flats (2 x 1 bed & 5 x 2 bed units) to give a total of 25 units.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2015/0694/FUL,Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,2016-08-01,full planning permission,,permissioned,"7 - 13 The Broadway & 1 - 3 Queens Square, Northgate, Crawley",CBCBLR006,http://crawley.gov.uk/pw/web/PUB351357,,,
yes,,2017-11-29,-0.18838,51.112801,,0.15,2018-11-30,9,9,9,"https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0188/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0188/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0479/PA3. Prior approval for change of use of ground floor (part), 1st floor, 2nd floor (part) and 3rd floor from B1 (office) to C3 (residential) for 28 residential flats (10 x studio flats, 17 x 1-bedroom flats and 1 x 2-bedroom flat).. https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0188/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0188/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0479/PA3",Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,2017-08-01,full planning permission,,permissioned,"Belgrave House, Station Way, Northgate, Crawley",CBCBLR007,http://crawley.gov.uk/pw/web/PUB351360,,,
yes,,2017-11-29,-0.185286,51.117007,,0.27,2018-11-30,91,91,91,"https://planningregister.crawley.gov.uk/Planning/Display/CR/2016/0662/FUL|http://www.crawley.gov.uk/pw/web/int228487. Demolition of existing car park and the erection of a part 3 storey, part 6 storey & part 9 storey building to provide a total of 91 flats with associated parking (amended plans received).. https://planningregister.crawley.gov.uk/Planning/Display/CR/2016/0662/FUL|http://www.crawley.gov.uk/pw/web/int228487",Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,2017-07-18,full planning permission,,permissioned,"Car Park, 11-13 The Boulevard, Northgate, Crawley",CBCBLR009,http://crawley.gov.uk/pw/web/PUB351361,,,
yes,,2017-11-29,-0.183016,51.117322,,1.07,2018-11-30,50,50,150,http://www.crawley.gov.uk/pw/web/int228487. http://www.crawley.gov.uk/pw/web/int228487,Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,owned by a public authority,,,,not permissioned,"County Buildings, Northgate, Crawley",CBCBLR010,http://crawley.gov.uk/pw/web/PUB351362,,,
yes,,2017-11-29,-0.168705,51.10959,,0.3,2018-11-30,40,40,40,http://www.crawley.gov.uk/pw/web/pub260100. http://www.crawley.gov.uk/pw/web/pub260100,Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,,,,not permissioned,"Former TSB Site, Russell Way, Three Bridges, Crawley",CBCBLR014,http://crawley.gov.uk/pw/web/PUB351365,,,
yes,,2017-11-29,-0.184129,51.117007,,1.01,2018-11-30,0,0,182,https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0139/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0997/OUT|http://www.crawley.gov.uk/pw/web/pub260100. https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0139/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0997/OUT|http://www.crawley.gov.uk/pw/web/pub260100,Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,owned by a public authority,,,,pending decision,"Town Hall, The Boulevard, Northgate, Crawley",CBCBLR018,http://crawley.gov.uk/pw/web/PUB351378,,,
yes,,2017-11-29,-0.189889,51.111476,,0.26,2018-11-30,14,14,14,"https://planningregister.crawley.gov.uk/Planning/Display/CR/2014/0865/FUL. Erection of 14 new apartments, gym and sauna for residents use, bin and bike stores and alterations to the existing parking spaces.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2014/0865/FUL",Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,2015-12-15,full planning permission,,permissioned,"Land s/o and r/o 24 Brighton Road, Southgate, Crawley",CBCBLR019,http://crawley.gov.uk/pw/web/PUB351372,,,
yes,,2017-11-29,-0.185694,51.111717,,0.29,2018-11-30,48,48,48,https://planningregister.crawley.gov.uk/Planning/Display/CR/2014/0865/FUL|http://www.crawley.gov.uk/pw/web/pub260101. https://planningregister.crawley.gov.uk/Planning/Display/CR/2014/0865/FUL|http://www.crawley.gov.uk/pw/web/pub260101,Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,not owned by a public authority,,,,not permissioned,"Longley Building, East Park, Southgate, Crawley",CBCBLR020,http://crawley.gov.uk/pw/web/PUB351374,,,
yes,,2017-11-29,-0.186348,51.11214,,2.07,2018-11-30,308,308,308,"https://planningregister.crawley.gov.uk/Planning/Display/CR/2016/0294/OUT|http://www.crawley.gov.uk/pw/web/int228487. Outline application (all matters reserved) for demolition of existing office building and integrated railway station building, footbridges and ancillary structures. erection of 308 studio, 1, 2 and 3 bedroom residential apartments and associated parking (C3 use class).. https://planningregister.crawley.gov.uk/Planning/Display/CR/2016/0294/OUT|http://www.crawley.gov.uk/pw/web/int228487",Crawley Borough Council,http://opendatacommunities.org/id/district-council/crawley,mixed ownership,2016-08-16,outline planning permission,,permissioned,"Overline House, Crawley Station and adjacent Highway, Station Way, Northgate, Crawley",CBCBLR023,http://crawley.gov.uk/pw/web/PUB351375,,,
